LCD ID:5510
DATA,period_ms,real_hour_sin,real_hour_cos,lux,pv_v,pv_p,home_v,home_soc,load_p,car_soc,human_soc,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h
CTP ID:9147
DATA,298000,-0.634505,0.772919,2290.8,8.257,8.196,8.035,90.9,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,300000,-0.634393,0.773011,2286.7,8.256,8.196,8.034,90.8,2.705,82.9,34.7,1,0,1,1,0,0,0,1,0
DATA,302000,-0.634281,0.773103,2290.8,8.256,8.192,8.035,90.9,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,304000,-0.634168,0.773195,2290.8,8.257,8.194,8.035,90.9,2.705,82.6,34.7,1,0,1,1,0,0,0,1,0
DATA,306000,-0.634055,0.773288,2296.7,8.257,8.194,8.034,90.9,2.705,82.3,34.7,1,0,1,1,0,0,0,1,0
DATA,308000,-0.633943,0.773380,2300.0,8.258,8.196,8.033,90.8,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,310000,-0.633831,0.773472,2303.3,8.259,8.200,8.035,90.9,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,312000,-0.633718,0.773564,2295.8,8.260,8.204,8.036,90.9,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,314000,-0.633606,0.773656,2294.2,8.261,8.210,8.036,90.9,2.705,82.8,34.7,1,0,1,1,0,0,0,1,0
DATA,316000,-0.633493,0.773748,2296.7,8.262,8.214,8.036,90.9,2.705,82.4,34.7,1,0,1,1,0,0,0,1,0
DATA,318000,-0.633381,0.773840,2295.0,8.262,8.214,8.035,90.9,2.705,82.3,34.7,1,0,1,1,0,0,0,1,0
DATA,320000,-0.633268,0.773932,2301.7,8.261,8.212,8.035,90.9,2.705,82.3,34.7,1,0,1,1,0,0,0,1,0
DATA,322000,-0.633155,0.774025,2304.2,8.261,8.210,8.035,90.9,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,324000,-0.633043,0.774117,2300.0,8.261,8.206,8.034,90.9,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,326000,-0.632930,0.774209,2310.0,8.261,8.206,8.034,90.8,2.705,82.3,34.7,1,0,1,1,0,0,0,1,0
DATA,328000,-0.632818,0.774301,2308.3,8.261,8.206,8.034,90.8,2.705,82.5,34.7,1,0,1,1,0,0,0,1,0
DATA,330000,-0.632705,0.774393,2305.0,8.261,8.206,8.035,90.9,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,332000,-0.632593,0.774485,2300.8,8.260,8.208,8.034,90.8,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,334000,-0.632480,0.774577,2300.0,8.261,8.210,8.035,90.9,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,336000,-0.632367,0.774669,2295.8,8.261,8.212,8.034,90.9,2.705,82.5,34.7,1,0,1,1,0,0,0,1,0
DATA,338000,-0.632254,0.774761,2300.0,8.261,8.212,8.033,90.8,2.705,82.3,34.7,1,0,1,1,0,0,0,1,0
DATA,340000,-0.632142,0.774853,2294.2,8.261,8.210,8.035,90.9,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,342000,-0.632029,0.774945,2292.5,8.261,8.208,8.034,90.8,2.705,82.3,34.7,1,0,1,1,0,0,0,1,0
DATA,344000,-0.631917,0.775036,2290.8,8.261,8.206,8.034,90.8,2.705,82.3,34.7,1,0,1,1,0,0,0,1,0
DATA,346000,-0.631804,0.775129,2316.7,8.261,8.208,8.034,90.8,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,348000,-0.631691,0.775220,2307.5,8.262,8.212,8.034,90.8,2.705,83.2,34.7,1,0,1,1,0,0,0,1,0
DATA,350000,-0.631578,0.775312,2304.2,8.263,8.216,8.033,90.8,2.705,82.9,34.7,1,0,1,1,0,0,0,1,0
DATA,352000,-0.631466,0.775404,2302.5,8.264,8.218,8.034,90.8,2.705,82.5,34.7,1,0,1,1,0,0,0,1,0
DATA,354000,-0.631352,0.775496,2297.5,8.263,8.216,8.034,90.8,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,356000,-0.631240,0.775588,2291.7,8.263,8.216,8.031,90.8,2.705,83.2,34.7,1,0,1,1,0,0,0,1,0
DATA,358000,-0.631127,0.775680,2288.3,8.264,8.216,8.034,90.8,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,360000,-0.631014,0.775771,2290.0,8.264,8.218,8.033,90.8,2.705,82.4,34.7,1,0,1,1,0,0,0,1,0
DATA,362000,-0.630901,0.775863,2290.8,8.265,8.222,8.034,90.9,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,364000,-0.630788,0.775955,2297.5,8.266,8.222,8.034,90.9,2.705,82.5,34.7,1,0,1,1,0,0,0,1,0
DATA,366000,-0.630676,0.776047,2301.7,8.266,8.222,8.034,90.9,2.705,83.4,34.7,1,0,1,1,0,0,0,1,0
DATA,368000,-0.630563,0.776138,2295.8,8.266,8.225,8.035,90.9,2.705,83.0,34.7,1,0,1,1,0,0,0,1,0
DATA,370000,-0.630450,0.776230,2298.3,8.266,8.225,8.035,90.9,2.705,82.4,34.7,1,0,1,1,0,0,0,1,0
DATA,372000,-0.630337,0.776322,2297.5,8.266,8.225,8.035,90.9,2.705,82.9,34.7,1,0,1,1,0,0,0,1,0
DATA,374000,-0.630224,0.776413,2295.0,8.265,8.220,8.034,90.8,2.705,82.4,34.7,1,0,1,1,0,0,0,1,0
DATA,376000,-0.630111,0.776505,2304.2,8.265,8.216,8.034,90.9,2.705,83.1,34.7,1,0,1,1,0,0,0,1,0
DATA,378000,-0.629998,0.776597,2300.8,8.265,8.216,8.034,90.8,2.705,83.1,34.7,1,0,1,1,0,0,0,1,0
DATA,380000,-0.629885,0.776688,2305.8,8.265,8.216,8.034,90.9,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,382000,-0.629772,0.776780,2303.3,8.266,8.216,8.035,90.9,2.705,82.7,34.7,1,0,1,1,0,0,0,1,0
DATA,384000,-0.629660,0.776871,2297.5,8.266,8.214,8.035,90.9,2.705,83.3,34.7,1,0,1,1,0,0,0,1,0
DATA,386000,-0.629546,0.776963,2290.8,8.265,8.210,8.034,90.8,2.705,82.8,34.7,1,0,1,1,0,0,0,1,0
DATA,388000,-0.629433,0.777055,2291.7,8.265,8.206,8.035,90.9,2.705,82.6,34.7,1,0,1,1,0,0,0,1,0
