
LCD ID:5510
DATA,tick_ms,scene,lux,pv_ok,pv_v,pv_i,pv_p,home_ok,home_v,home_i,home_p,home_soc,load_ok,load_v,load_i,load_p,car_soc,s3_valid,s3_v,s3_soc,s3_hr,s3_spo2,s3_state,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h,ai_valid,ai_pv_p,ai_load_p,ai_home_soc,ai_raw_home_soc
CTP ID:9147
DATA,236463,1,61.7,1,0.673,0.000,0.000,1,7.413,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,238492,1,60.8,1,0.673,0.000,0.000,1,7.414,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,240471,1,59.2,1,0.672,0.000,0.000,1,7.413,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,242450,1,60.0,1,0.673,0.000,0.000,1,7.414,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,244480,1,63.3,1,0.673,0.000,0.000,1,7.413,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,246460,1,64.2,1,0.674,0.000,0.000,1,7.412,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,248489,1,64.2,1,0.674,0.000,0.000,1,7.412,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,250468,1,65.8,1,0.675,0.000,0.000,1,7.412,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,252447,1,66.7,1,0.674,0.000,0.000,1,7.411,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,254476,1,66.7,1,0.675,0.000,0.000,1,7.413,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,256454,1,66.7,1,0.674,0.000,0.000,1,7.411,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,258483,1,66.7,1,0.674,0.000,0.000,1,7.411,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,260462,1,66.7,1,0.674,0.000,0.000,1,7.410,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,262491,1,66.7,1,0.673,0.000,0.000,1,7.408,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,264470,1,66.7,1,0.673,0.000,0.000,1,7.409,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,266450,1,66.7,1,0.673,0.000,0.000,1,7.411,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,268479,1,66.7,1,0.673,0.000,0.000,1,7.411,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,270450,1,66.7,1,0.674,0.000,0.000,1,7.410,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,272479,1,66.7,1,0.674,0.000,0.000,1,7.410,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,274458,1,66.7,1,0.674,0.000,0.000,1,7.409,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.817,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,276487,1,66.7,1,0.674,0.000,0.000,1,7.408,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,278466,1,66.7,1,0.674,0.000,0.000,1,7.409,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,280445,1,66.7,1,0.674,0.000,0.000,1,7.408,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,282474,1,66.7,1,0.674,0.000,0.000,1,7.407,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,284453,1,66.7,1,0.674,0.000,0.000,1,7.406,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,286482,1,66.7,1,0.674,0.000,0.000,1,7.408,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,288460,1,66.7,1,0.674,0.000,0.000,1,7.405,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,290489,1,66.7,1,0.674,0.000,0.000,1,7.406,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,292468,1,66.7,1,0.674,0.000,0.000,1,7.404,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,294447,1,66.7,1,0.674,0.000,0.000,1,7.405,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,296476,1,66.7,1,0.673,0.000,0.000,1,7.405,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,298455,1,66.7,1,0.673,0.000,0.000,1,7.406,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,300484,1,66.7,1,0.673,0.000,0.000,1,7.405,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,302463,1,66.7,1,0.674,0.000,0.000,1,7.406,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,304492,1,66.7,1,0.674,0.000,0.000,1,7.403,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,306471,1,66.7,1,0.674,0.000,0.000,1,7.401,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.816,48.5,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,308450,1,66.7,1,0.674,0.000,0.000,1,7.403,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,310479,1,66.7,1,0.674,0.000,0.000,1,7.404,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,312459,1,66.7,1,0.674,0.000,0.000,1,7.404,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,314489,1,66.7,1,0.674,0.000,0.000,1,7.402,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.815,48.5,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,316469,1,66.7,1,0.674,0.000,0.000,1,7.404,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,318452,1,66.7,1,0.674,0.000,0.000,1,7.403,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,320481,1,66.7,1,0.674,0.000,0.000,1,7.402,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,322460,1,66.7,1,0.675,0.000,0.000,1,7.403,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,324489,1,66.7,1,0.674,0.000,0.000,1,7.400,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,326469,1,66.7,1,0.674,0.000,0.000,1,7.400,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,328449,1,66.7,1,0.674,0.000,0.000,1,7.402,0.011,0.085,61.0,1,4.790,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,330479,1,66.7,1,0.674,0.000,0.000,1,7.400,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,332459,1,66.7,1,0.674,0.000,0.000,1,7.398,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,334489,1,66.7,1,0.674,0.000,0.000,1,7.400,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,336470,1,66.7,1,0.673,0.000,0.000,1,7.398,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,338500,1,66.7,1,0.674,0.000,0.000,1,7.399,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,340471,1,66.7,1,0.673,0.000,0.000,1,7.399,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,342450,1,66.7,1,0.674,0.000,0.000,1,7.399,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,344479,1,66.7,1,0.673,0.000,0.000,1,7.397,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,346459,1,66.7,1,0.673,0.000,0.000,1,7.398,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,348489,1,66.7,1,0.673,0.000,0.000,1,7.398,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,350470,1,66.7,1,0.673,0.000,0.000,1,7.399,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,352448,1,66.7,1,0.673,0.000,0.000,1,7.397,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,354477,1,66.7,1,0.673,0.000,0.000,1,7.396,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,356456,1,66.7,1,0.672,0.000,0.000,1,7.396,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,358486,1,66.7,1,0.672,0.000,0.000,1,7.397,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,360466,1,66.7,1,0.672,0.000,0.000,1,7.396,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,362447,1,66.7,1,0.673,0.000,0.000,1,7.397,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,364482,1,66.7,1,0.673,0.000,0.000,1,7.395,0.011,0.085,61.0,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,366461,1,66.7,1,0.673,0.000,0.000,1,7.396,0.011,0.085,61.0,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,368490,1,66.7,1,0.673,0.000,0.000,1,7.394,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,370469,1,66.7,1,0.673,0.000,0.000,1,7.393,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,372448,1,66.7,1,0.673,0.000,0.000,1,7.395,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,374482,1,66.7,1,0.673,0.000,0.000,1,7.394,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,376461,1,66.7,1,0.673,0.000,0.000,1,7.395,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,378450,1,66.7,1,0.674,0.000,0.000,1,7.394,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,380479,1,66.7,1,0.673,0.000,0.000,1,7.395,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,382468,1,66.7,1,0.673,0.000,0.000,1,7.393,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.815,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,384447,1,66.7,1,0.673,0.000,0.000,1,7.392,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,386476,1,66.7,1,0.673,0.000,0.000,1,7.392,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,388455,1,66.7,1,0.673,0.000,0.000,1,7.394,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,390484,1,66.7,1,0.673,0.000,0.000,1,7.392,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,392463,1,66.7,1,0.673,0.000,0.000,1,7.391,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,394492,1,66.7,1,0.673,0.000,0.000,1,7.389,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,396472,1,66.7,1,0.673,0.000,0.000,1,7.391,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,398450,1,66.7,1,0.673,0.000,0.000,1,7.391,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,400479,1,66.7,1,0.673,0.000,0.000,1,7.390,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,402459,1,66.7,1,0.673,0.000,0.000,1,7.389,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,404488,1,66.7,1,0.673,0.000,0.000,1,7.390,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.814,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,406459,1,66.7,1,0.673,0.000,0.000,1,7.389,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.813,48.5,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,408488,1,66.7,1,0.673,0.000,0.000,1,7.387,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,410467,1,66.7,1,0.673,0.000,0.000,1,7.388,0.011,0.085,60.9,1,4.788,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,412446,1,66.7,1,0.673,0.000,0.000,1,7.387,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,414475,1,66.7,1,0.673,0.000,0.000,1,7.387,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.813,48.1,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,416459,1,66.7,1,0.674,0.000,0.000,1,7.388,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,418488,1,66.7,1,0.674,0.000,0.000,1,7.388,0.011,0.085,60.9,1,4.790,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,420467,1,66.7,1,0.674,0.000,0.000,1,7.389,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,422446,1,66.7,1,0.674,0.000,0.000,1,7.387,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,424475,1,66.7,1,0.674,0.000,0.000,1,7.387,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.814,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,426454,1,66.7,1,0.674,0.000,0.000,1,7.388,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.814,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,428482,1,66.7,1,0.674,0.000,0.000,1,7.386,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,430461,1,66.7,1,0.674,0.000,0.000,1,7.386,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,432490,1,66.7,1,0.674,0.000,0.000,1,7.386,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,434469,1,67.5,1,0.674,0.000,0.000,1,7.386,0.011,0.085,60.9,1,4.789,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,436448,1,66.7,1,0.674,0.000,0.000,1,7.385,0.011,0.085,60.9,1,4.790,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,438477,1,66.7,1,0.674,0.000,0.000,1,7.384,0.011,0.085,60.9,1,4.790,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,440456,1,66.7,1,0.675,0.000,0.000,1,7.386,0.011,0.085,60.9,1,4.790,0.365,1.751,95,1,3.813,48.1,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,442485,1,66.7,1,0.675,0.000,0.000,1,7.386,0.011,0.085,60.9,1,4.790,0.365,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,444471,1,66.7,1,0.675,0.000,0.000,1,7.382,0.011,0.085,60.9,1,4.790,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,446450,1,66.7,1,0.674,0.000,0.000,1,7.384,0.011,0.085,60.9,1,4.789,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,448479,1,66.7,1,0.674,0.000,0.000,1,7.382,0.011,0.085,60.9,1,4.788,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,450458,1,66.7,1,0.673,0.000,0.000,1,7.382,0.011,0.085,60.9,1,4.788,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,452487,1,66.7,1,0.673,0.000,0.000,1,7.382,0.011,0.085,60.9,1,4.788,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,454466,1,66.7,1,0.674,0.000,0.000,1,7.383,0.011,0.085,60.9,1,4.789,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,456445,1,67.5,1,0.674,0.000,0.000,1,7.383,0.011,0.085,60.9,1,4.789,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,458474,1,66.7,1,0.675,0.000,0.000,1,7.383,0.011,0.085,60.9,1,4.790,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,460453,1,66.7,1,0.675,0.000,0.000,1,7.382,0.011,0.085,60.9,1,4.790,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,462482,1,66.7,1,0.675,0.000,0.000,1,7.382,0.011,0.085,60.9,1,4.790,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,464462,1,66.7,1,0.675,0.000,0.000,1,7.382,0.011,0.085,60.9,1,4.790,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,466491,1,66.7,1,0.675,0.000,0.000,1,7.380,0.011,0.085,60.9,1,4.790,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,468470,1,66.7,1,0.675,0.000,0.000,1,7.379,0.011,0.085,60.9,1,4.790,0.364,1.751,95,1,3.813,48.1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
