
-­^m/	o^­Y/	/þLCD ID:5510
DATA,period_ms,real_hour_sin,real_hour_cos,lux,pv_v,pv_p,home_v,home_soc,load_p,car_soc,human_soc,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h
CTP ID:9147
DATA,302000,-0.251436,-0.967874,66.7,0.673,0.000,7.895,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,304000,-0.251577,-0.967837,66.7,0.673,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,306000,-0.251718,-0.967801,66.7,0.673,0.000,7.895,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,308000,-0.251858,-0.967764,66.7,0.673,0.000,7.895,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,310000,-0.251999,-0.967727,66.7,0.673,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,312000,-0.252140,-0.967691,66.7,0.673,0.000,7.895,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,314000,-0.252281,-0.967654,66.7,0.673,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,316000,-0.252421,-0.967617,66.7,0.673,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,318000,-0.252562,-0.967581,66.7,0.673,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,320000,-0.252703,-0.967544,66.7,0.673,0.000,7.895,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,322000,-0.252844,-0.967507,66.7,0.673,0.000,7.895,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,324000,-0.252984,-0.967470,66.7,0.672,0.000,7.892,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,326000,-0.253125,-0.967434,66.7,0.672,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
