record_type,tick_ms,scene_raw,lux,pv_ok,pv_v,pv_i,pv_p,home_ok,home_v,home_i,home_p,home_soc,load_ok,load_v,load_i,load_p,car_soc,s3_valid,s3_v,s3_soc,s3_state,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h,scene_id,scene_label,source_file,real_elapsed_s,real_hour,real_hour_sin,real_hour_cos,real_duration_h,home_soc_raw,human_soc,pv_surplus_w
DATA,1573717,0,752.500000,1,7.267000,0.000000,0.000000,1,7.794000,0.011000,0.085734,77.125000,1,4.735000,0.425000,2.012375,67,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,13753.469388,21.820408,-0.540150,0.841569,6.000000,80.800000,-1.000000,-2.012375
DATA,1583722,0,752.500000,1,7.351000,0.000000,0.000000,1,7.789000,0.011000,0.085679,76.812500,1,4.737000,0.426000,2.017962,67,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,13841.632653,21.844898,-0.534744,0.845014,6.000000,80.800000,-1.000000,-2.017962
DATA,1593737,0,781.700000,1,7.235000,0.000000,0.000000,1,7.784000,0.011000,0.085624,76.500000,1,4.736000,0.426000,2.017536,67,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,13929.795918,21.869388,-0.529315,0.848425,6.000000,80.800000,-1.000000,-2.017536
DATA,1603774,0,783.300000,1,7.691000,0.000000,0.000000,1,7.781000,0.011000,0.085591,76.312500,1,4.737000,0.426000,2.017962,67,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,14017.959184,21.893878,-0.523865,0.851802,6.000000,80.800000,-1.000000,-2.017962
DATA,1613802,0,789.200000,1,7.783000,0.483000,3.759189,1,7.850000,0.011000,0.086350,80.625000,1,4.907000,0.456000,2.237592,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,14106.122449,21.918367,-0.518393,0.855143,6.000000,80.800000,-1.000000,1.521597
DATA,1623811,0,786.700000,1,7.821000,0.480000,3.754080,1,7.851000,0.011000,0.086361,80.687500,1,4.907000,0.456000,2.237592,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,14194.285714,21.942857,-0.512899,0.858449,6.000000,80.800000,-1.000000,1.516488
DATA,1633819,0,798.300000,1,7.778000,0.482000,3.748996,1,7.851000,0.011000,0.086361,80.687500,1,4.905000,0.456000,2.236680,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,14282.448980,21.967347,-0.507385,0.861720,6.000000,80.800000,-1.000000,1.512316
DATA,1643864,0,798.300000,1,7.856000,0.480000,3.770880,1,7.834000,0.011000,0.086174,79.625000,1,4.899000,0.456000,2.233944,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,1,0,0,5,T5_dusk_load_increase,场景5.CSV,14370.612245,21.991837,-0.501850,0.864955,6.000000,80.800000,-1.000000,1.536936
DATA,1653896,0,781.700000,1,7.770000,0.485000,3.768450,1,7.850000,0.011000,0.086350,80.625000,1,4.897000,0.456000,2.233032,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,14458.775510,22.016327,-0.496294,0.868155,6.000000,80.800000,-1.000000,1.535418
DATA,1663914,0,797.500000,1,7.861000,0.476000,3.741836,1,7.845000,0.011000,0.086295,80.312500,1,4.905000,0.456000,2.236680,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,1,0,0,5,T5_dusk_load_increase,场景5.CSV,14546.938776,22.040816,-0.490718,0.871319,6.000000,80.800000,-1.000000,1.505156
DATA,1673927,0,682.500000,1,7.558000,0.497000,3.756326,1,7.849000,0.011000,0.086339,80.562500,1,4.898000,0.456000,2.233488,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,14635.102041,22.065306,-0.485121,0.874447,6.000000,80.800000,-1.000000,1.522838
DATA,1683954,0,746.700000,1,7.193000,0.000000,0.000000,1,7.775000,0.011000,0.085525,75.937500,1,4.735000,0.426000,2.017110,67,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,14723.265306,22.089796,-0.479505,0.877539,6.000000,80.800000,-1.000000,-2.017110
DATA,1693988,0,745.000000,1,7.483000,0.000000,0.000000,1,7.770000,0.011000,0.085470,75.625000,1,4.737000,0.426000,2.017962,67,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,14811.428571,22.114286,-0.473869,0.880596,6.000000,80.800000,-1.000000,-2.017962
DATA,1703990,0,735.000000,1,7.060000,0.000000,0.000000,1,7.766000,0.011000,0.085426,75.375000,1,4.737000,0.426000,2.017962,67,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,14899.591837,22.138776,-0.468213,0.883616,6.000000,80.800000,-1.000000,-2.017962
DATA,1714030,0,762.500000,1,7.421000,0.000000,0.000000,1,7.762000,0.011000,0.085382,75.125000,1,4.738000,0.426000,2.018388,67,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,14987.755102,22.163265,-0.462538,0.886599,6.000000,80.800000,-1.000000,-2.018388
DATA,1724038,0,749.200000,1,7.431000,0.000000,0.000000,1,7.742000,0.011000,0.085162,73.875000,1,4.734000,0.426000,2.016684,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15075.918367,22.187755,-0.456844,0.889547,6.000000,80.800000,-1.000000,-2.016684
DATA,1734069,0,750.000000,1,7.472000,0.000000,0.000000,1,7.741000,0.011000,0.085151,73.812500,1,4.722000,0.426000,2.011572,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15164.081633,22.212245,-0.451132,0.892457,6.000000,80.800000,-1.000000,-2.011572
DATA,1744069,0,766.700000,1,7.656000,0.000000,0.000000,1,7.737000,0.011000,0.085107,73.562500,1,4.723000,0.426000,2.011998,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15252.244898,22.236735,-0.445401,0.895331,6.000000,80.800000,-1.000000,-2.011998
DATA,1754069,0,774.200000,1,7.596000,0.459000,3.486564,1,7.807000,0.011000,0.085877,77.937500,1,4.875000,0.454000,2.213250,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15340.408163,22.261224,-0.439651,0.898169,6.000000,80.800000,-1.000000,1.273314
DATA,1764091,0,756.700000,1,7.692000,0.487000,3.746004,1,7.810000,0.011000,0.085910,78.125000,1,4.893000,0.456000,2.231208,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15428.571429,22.285714,-0.433884,0.900969,6.000000,80.800000,-1.000000,1.514796
DATA,1774130,0,775.800000,1,7.665000,0.488000,3.740520,1,7.811000,0.011000,0.085921,78.187500,1,4.891000,0.456000,2.230296,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15516.734694,22.310204,-0.428098,0.903732,6.000000,80.800000,-1.000000,1.510224
DATA,1784163,0,772.500000,1,7.739000,0.484000,3.745676,1,7.810000,0.011000,0.085910,78.125000,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15604.897959,22.334694,-0.422295,0.906458,6.000000,80.800000,-1.000000,1.514924
DATA,1794174,0,779.200000,1,7.757000,0.483000,3.746631,1,7.811000,0.011000,0.085921,78.187500,1,4.893000,0.456000,2.231208,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15693.061224,22.359184,-0.416475,0.909147,6.000000,80.800000,-1.000000,1.515423
DATA,1804221,0,780.800000,1,7.792000,0.480000,3.740160,1,7.810000,0.011000,0.085910,78.125000,1,4.893000,0.456000,2.231208,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15781.224490,22.383673,-0.410638,0.911799,6.000000,80.800000,-1.000000,1.508952
DATA,1814224,0,780.000000,1,7.800000,0.480000,3.744000,1,7.809000,0.011000,0.085899,78.062500,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15869.387755,22.408163,-0.404783,0.914413,6.000000,80.800000,-1.000000,1.513248
DATA,1824247,0,780.000000,1,7.785000,0.480000,3.736800,1,7.808000,0.011000,0.085888,78.000000,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,15957.551020,22.432653,-0.398912,0.916989,6.000000,80.800000,-1.000000,1.506048
DATA,1834277,0,780.000000,1,7.794000,0.480000,3.741120,1,7.809000,0.011000,0.085899,78.062500,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16045.714286,22.457143,-0.393025,0.919528,6.000000,80.700000,-1.000000,1.510368
DATA,1844295,0,780.000000,1,7.785000,0.480000,3.736800,1,7.809000,0.011000,0.085899,78.062500,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16133.877551,22.481633,-0.387122,0.922029,6.000000,80.700000,-1.000000,1.506048
DATA,1854334,0,780.000000,1,7.791000,0.480000,3.739680,1,7.807000,0.011000,0.085877,77.937500,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16222.040816,22.506122,-0.381202,0.924492,6.000000,80.700000,-1.000000,1.508928
DATA,1864340,0,780.000000,1,7.786000,0.480000,3.737280,1,7.807000,0.011000,0.085877,77.937500,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16310.204082,22.530612,-0.375267,0.926917,6.000000,80.700000,-1.000000,1.506528
DATA,1874351,0,780.000000,1,7.779000,0.481000,3.741699,1,7.806000,0.011000,0.085866,77.875000,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16398.367347,22.555102,-0.369316,0.929304,6.000000,80.700000,-1.000000,1.510947
DATA,1884360,0,780.800000,1,7.783000,0.480000,3.735840,1,7.805000,0.011000,0.085855,77.812500,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16486.530612,22.579592,-0.363351,0.931652,6.000000,80.700000,-1.000000,1.505088
DATA,1894403,0,780.000000,1,7.779000,0.481000,3.741699,1,7.804000,0.011000,0.085844,77.750000,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16574.693878,22.604082,-0.357370,0.933963,6.000000,80.700000,-1.000000,1.510947
DATA,1904422,0,780.000000,1,7.770000,0.481000,3.737370,1,7.803000,0.011000,0.085833,77.687500,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16662.857143,22.628571,-0.351375,0.936235,6.000000,80.700000,-1.000000,1.506618
DATA,1914431,0,780.000000,1,7.771000,0.481000,3.737851,1,7.802000,0.011000,0.085822,77.625000,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16751.020408,22.653061,-0.345365,0.938468,6.000000,80.700000,-1.000000,1.507099
DATA,1924479,0,780.000000,1,7.794000,0.480000,3.741120,1,7.800000,0.011000,0.085800,77.500000,1,4.892000,0.456000,2.230752,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16839.183673,22.677551,-0.339341,0.940663,6.000000,80.700000,-1.000000,1.510368
DATA,1934518,0,707.500000,1,7.719000,0.484000,3.735996,1,7.800000,0.011000,0.085800,77.500000,1,4.891000,0.456000,2.230296,67,0,-1.000000,-1.000000,0,1,0,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,16927.346939,22.702041,-0.333303,0.942820,6.000000,80.700000,-1.000000,1.505700
DATA,1944540,0,728.300000,1,7.156000,0.000000,0.000000,1,7.725000,0.011000,0.084975,72.812500,1,4.719000,0.426000,2.010294,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17015.510204,22.726531,-0.327252,0.944937,6.000000,80.700000,-1.000000,-2.010294
DATA,1954554,0,727.500000,1,7.263000,0.000000,0.000000,1,7.719000,0.011000,0.084909,72.437500,1,4.721000,0.426000,2.011146,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17103.673469,22.751020,-0.321186,0.947016,6.000000,80.700000,-1.000000,-2.011146
DATA,1964554,0,728.300000,1,7.260000,0.000000,0.000000,1,7.715000,0.011000,0.084865,72.187500,1,4.716000,0.426000,2.009016,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17191.836735,22.775510,-0.315108,0.949056,6.000000,80.700000,-1.000000,-2.009016
DATA,1974555,0,728.300000,1,7.265000,0.000000,0.000000,1,7.711000,0.011000,0.084821,71.937500,1,4.723000,0.426000,2.011998,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17280.000000,22.800000,-0.309017,0.951057,6.000000,80.700000,-1.000000,-2.011998
DATA,1984577,0,710.800000,1,7.199000,0.000000,0.000000,1,7.709000,0.011000,0.084799,71.812500,1,4.724000,0.426000,2.012424,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17368.163265,22.824490,-0.302913,0.953018,6.000000,80.700000,-1.000000,-2.012424
DATA,1994581,0,640.800000,1,6.668000,0.000000,0.000000,1,7.706000,0.011000,0.084766,71.625000,1,4.724000,0.426000,2.012424,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17456.326531,22.848980,-0.296797,0.954941,6.000000,80.700000,-1.000000,-2.012424
DATA,2004608,0,642.500000,1,6.457000,0.011000,0.071027,1,7.703000,0.011000,0.084733,71.437500,1,4.720000,0.426000,2.010720,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17544.489796,22.873469,-0.290668,0.956824,6.000000,80.700000,-1.000000,-1.939693
DATA,2014640,0,641.700000,1,6.364000,0.006000,0.038184,1,7.701000,0.011000,0.084711,71.312500,1,4.720000,0.426000,2.010720,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17632.653061,22.897959,-0.284528,0.958668,6.000000,80.700000,-1.000000,-1.972536
DATA,2024676,0,653.300000,1,6.529000,0.000000,0.000000,1,7.699000,0.011000,0.084689,71.187500,1,4.725000,0.426000,2.012850,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17720.816327,22.922449,-0.278375,0.960472,6.000000,80.700000,-1.000000,-2.012850
DATA,2034691,0,600.000000,1,6.284000,0.000000,0.000000,1,7.696000,0.011000,0.084656,71.000000,1,4.725000,0.426000,2.012850,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17808.979592,22.946939,-0.272212,0.962237,6.000000,80.700000,-1.000000,-2.012850
DATA,2044695,0,619.200000,1,6.235000,0.013000,0.081055,1,7.693000,0.011000,0.084623,70.812500,1,4.725000,0.426000,2.012850,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17897.142857,22.971429,-0.266037,0.963963,6.000000,80.700000,-1.000000,-1.931795
DATA,2054713,0,629.200000,1,6.260000,0.013000,0.081380,1,7.690000,0.011000,0.084590,70.625000,1,4.717000,0.426000,2.009442,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,17985.306122,22.995918,-0.259851,0.965649,6.000000,80.700000,-1.000000,-1.928062
DATA,2064757,0,629.200000,1,6.305000,0.000000,0.000000,1,7.689000,0.011000,0.084579,70.562500,1,4.726000,0.426000,2.013276,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18073.469388,23.020408,-0.253655,0.967295,6.000000,80.700000,-1.000000,-2.013276
DATA,2074780,0,629.200000,1,6.305000,0.000000,0.000000,1,7.688000,0.011000,0.084568,70.500000,1,4.726000,0.426000,2.013276,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18161.632653,23.044898,-0.247448,0.968901,6.000000,80.700000,-1.000000,-2.013276
DATA,2084804,0,629.200000,1,6.292000,0.000000,0.000000,1,7.685000,0.011000,0.084535,70.312500,1,4.726000,0.426000,2.013276,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18249.795918,23.069388,-0.241231,0.970468,6.000000,80.700000,-1.000000,-2.013276
DATA,2094812,0,629.200000,1,6.299000,0.013000,0.081887,1,7.684000,0.011000,0.084524,70.250000,1,4.727000,0.426000,2.013702,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18337.959184,23.093878,-0.235004,0.971994,6.000000,80.700000,-1.000000,-1.931815
DATA,2104837,0,629.200000,1,6.297000,0.000000,0.000000,1,7.682000,0.011000,0.084502,70.125000,1,4.727000,0.426000,2.013702,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18426.122449,23.118367,-0.228767,0.973481,6.000000,80.700000,-1.000000,-2.013702
DATA,2114878,0,629.200000,1,6.297000,0.000000,0.000000,1,7.680000,0.011000,0.084480,70.000000,1,4.727000,0.426000,2.013702,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18514.285714,23.142857,-0.222521,0.974928,6.000000,80.700000,-1.000000,-2.013702
DATA,2124890,0,628.300000,1,6.298000,0.000000,0.000000,1,7.678000,0.011000,0.084458,69.875000,1,4.727000,0.426000,2.013702,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18602.448980,23.167347,-0.216266,0.976335,6.000000,80.700000,-1.000000,-2.013702
DATA,2134936,0,628.300000,1,6.293000,0.000000,0.000000,1,7.677000,0.011000,0.084447,69.812500,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18690.612245,23.191837,-0.210002,0.977701,6.000000,80.700000,-1.000000,-2.014128
DATA,2144966,0,550.000000,1,6.236000,0.013000,0.081068,1,7.675000,0.011000,0.084425,69.687500,1,4.723000,0.426000,2.011998,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18778.775510,23.216327,-0.203729,0.979027,6.000000,80.700000,-1.000000,-1.930930
DATA,2154981,0,499.200000,1,5.158000,0.000000,0.000000,1,7.673000,0.011000,0.084403,69.562500,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18866.938776,23.240816,-0.197448,0.980313,6.000000,80.700000,-1.000000,-2.014128
DATA,2165009,0,501.700000,1,5.063000,0.000000,0.000000,1,7.672000,0.011000,0.084392,69.500000,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,18955.102041,23.265306,-0.191159,0.981559,6.000000,80.700000,-1.000000,-2.014128
DATA,2175058,0,500.800000,1,5.063000,0.000000,0.000000,1,7.669000,0.011000,0.084359,69.312500,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19043.265306,23.289796,-0.184862,0.982765,6.000000,80.700000,-1.000000,-2.014128
DATA,2185074,0,500.800000,1,5.064000,0.000000,0.000000,1,7.668000,0.011000,0.084348,69.250000,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19131.428571,23.314286,-0.178557,0.983930,6.000000,80.700000,-1.000000,-2.014128
DATA,2195075,0,500.800000,1,5.063000,0.000000,0.000000,1,7.666000,0.011000,0.084326,69.125000,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19219.591837,23.338776,-0.172245,0.985054,6.000000,80.700000,-1.000000,-2.014128
DATA,2205111,0,489.200000,1,5.000000,0.000000,0.000000,1,7.664000,0.011000,0.084304,69.000000,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19307.755102,23.363265,-0.165926,0.986138,6.000000,80.700000,-1.000000,-2.014128
DATA,2215116,0,500.800000,1,5.061000,0.000000,0.000000,1,7.662000,0.011000,0.084282,68.875000,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19395.918367,23.387755,-0.159600,0.987182,6.000000,80.700000,-1.000000,-2.014128
DATA,2225118,0,500.800000,1,5.063000,0.000000,0.000000,1,7.661000,0.011000,0.084271,68.812500,1,4.729000,0.426000,2.014554,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19484.081633,23.412245,-0.153267,0.988185,6.000000,80.700000,-1.000000,-2.014554
DATA,2235128,0,500.800000,1,5.060000,0.000000,0.000000,1,7.659000,0.011000,0.084249,68.687500,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19572.244898,23.436735,-0.146929,0.989147,6.000000,80.700000,-1.000000,-2.014128
DATA,2245133,0,500.800000,1,5.058000,0.000000,0.000000,1,7.658000,0.011000,0.084238,68.625000,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19660.408163,23.461224,-0.140584,0.990069,6.000000,80.700000,-1.000000,-2.014128
DATA,2255152,0,500.800000,1,5.063000,0.000000,0.000000,1,7.656000,0.011000,0.084216,68.500000,1,4.729000,0.427000,2.019283,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19748.571429,23.485714,-0.134233,0.990950,6.000000,80.700000,-1.000000,-2.019283
DATA,2265201,0,501.700000,1,5.050000,0.000000,0.000000,1,7.652000,0.011000,0.084172,68.250000,1,4.726000,0.426000,2.013276,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19836.734694,23.510204,-0.127877,0.991790,6.000000,80.700000,-1.000000,-2.013276
DATA,2275250,0,500.800000,1,5.063000,0.000000,0.000000,1,7.652000,0.011000,0.084172,68.250000,1,4.728000,0.427000,2.018856,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,19924.897959,23.534694,-0.121516,0.992589,6.000000,80.700000,-1.000000,-2.018856
DATA,2285254,0,500.800000,1,5.062000,0.000000,0.000000,1,7.651000,0.011000,0.084161,68.187500,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,20013.061224,23.559184,-0.115149,0.993348,6.000000,80.700000,-1.000000,-2.014128
DATA,2295305,0,500.800000,1,5.066000,0.000000,0.000000,1,7.649000,0.011000,0.084139,68.062500,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,20101.224490,23.583673,-0.108778,0.994066,6.000000,80.700000,-1.000000,-2.014128
DATA,2305314,0,358.300000,1,4.691000,0.000000,0.000000,1,7.648000,0.011000,0.084128,68.000000,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,20189.387755,23.608163,-0.102403,0.994743,6.000000,80.700000,-1.000000,-2.014128
DATA,2315352,0,341.700000,1,3.472000,0.000000,0.000000,1,7.646000,0.011000,0.084106,67.875000,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,20277.551020,23.632653,-0.096023,0.995379,6.000000,80.700000,-1.000000,-2.014128
DATA,2325356,0,341.700000,1,3.532000,0.000000,0.000000,1,7.645000,0.011000,0.084095,67.812500,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,20365.714286,23.657143,-0.089639,0.995974,6.000000,80.700000,-1.000000,-2.014128
DATA,2335359,0,341.700000,1,3.535000,0.000000,0.000000,1,7.643000,0.011000,0.084073,67.687500,1,4.727000,0.426000,2.013702,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,20453.877551,23.681633,-0.083252,0.996529,6.000000,80.700000,-1.000000,-2.013702
DATA,2345403,0,341.700000,1,3.529000,0.000000,0.000000,1,7.641000,0.011000,0.084051,67.562500,1,4.728000,0.426000,2.014128,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,20542.040816,23.706122,-0.076861,0.997042,6.000000,80.700000,-1.000000,-2.014128
DATA,2355443,0,341.700000,1,3.528000,0.000000,0.000000,1,7.639000,0.011000,0.084029,67.437500,1,4.729000,0.426000,2.014554,66,0,-1.000000,-1.000000,0,0,1,1,1,1,0,0,0,0,5,T5_dusk_load_increase,场景5.CSV,20630.204082,23.730612,-0.070467,0.997514,6.000000,80.700000,-1.000000,-2.014554
